date,adj_close,close,high,low,open,volume,return,volatility,regime,mkt_rf,smb,hml,rf,mom
1996-08-05,39.692413330078125,66.171875,66.59375,65.96875,66.578125,710200,-0.0058685446009389,0.0112871711751217,0,-0.003,0.0037,0.0009,0.0002,0.0017
1996-08-06,39.814266204833984,66.375,66.515625,65.796875,66.15625,640000,0.0030696576151121,0.0096279454842785,0,0.0031,-0.0009,-0.003,0.0002,-0.0015
1996-08-07,39.917362213134766,66.546875,66.75,66.125,66.625,917800,0.0025894538606403,0.0096037837158297,0,0.0039,0.0040999999999999,-0.0051,0.0002,-0.0064
1996-08-08,39.85173797607422,66.4375,66.5625,66.1875,66.5625,925100,-0.0016435783047663,0.0098037241265071,0,-0.0017,0.0009,0.0021,0.0002,-0.0021
1996-08-09,39.72055816650391,66.21875,66.765625,66.0625,66.671875,648800,-0.0032925682031984,0.010121787920848,0,-0.0028,0.0007,0.0037,0.0002,-0.0024
1996-08-12,40.01109313964844,66.703125,66.859375,66.0,66.25,764200,0.007314771118452,0.0086726463353808,0,0.0054,-0.006,-0.0005,0.0002,0.004
1996-08-13,39.692413330078125,66.171875,66.625,66.0,66.578125,805200,-0.0079643944717732,0.0095340438433766,0,-0.0079,0.0027,0.0025,0.0002,0.0042
1996-08-14,39.83301162719727,66.40625,66.46875,66.0,66.1875,533800,0.0035419126328217,0.0094591763601241,1,0.0039,-0.0007,0.0,0.0002,-0.0037
1996-08-15,39.758033752441406,66.28125,66.625,66.203125,66.234375,632600,-0.0018823529411764,0.0083832531176888,1,0.0008,0.0012,0.0017,0.0002,0.0003
1996-08-16,40.0954475402832,66.84375,66.875,66.46875,66.46875,475100,0.0084865629420085,0.0054494117299466,1,0.0040999999999999,-0.0015,0.004,0.0002,0.0018
1996-08-19,40.11417770385742,66.875,66.921875,66.625,66.859375,436400,0.0004675081813931,0.0049834777481358,1,0.0007,-0.002,0.0029,0.0002,0.0013
1996-08-20,40.08608627319336,66.828125,66.90625,66.671875,66.890625,645700,-0.0007009345794392,0.0049578385974085,1,-0.0016,0.0005,0.004,0.0002,-0.0009
1996-08-21,39.94548797607422,66.59375,66.8125,66.375,66.65625,266400,-0.0035071311667056,0.0050720650504382,1,-0.0009,0.0001,0.0,0.0002,-0.0026
1996-08-22,40.32039260864258,67.21875,67.34375,66.71875,66.75,584800,0.00938526513374,0.0058017490610944,1,0.0085,-0.0001,-0.0056999999999999,0.0002,0.0006
1996-08-23,40.10480499267578,66.859375,67.203125,66.640625,67.09375,757100,-0.005346350534635,0.0060104556208491,1,-0.0037,0.0060999999999999,-0.001,0.0002,-0.0015
1996-08-26,39.90801239013672,66.53125,66.78125,66.421875,66.703125,784700,-0.0049076887123159,0.0058186894100231,1,-0.0037,0.0027,0.002,0.0002,0.001
1996-08-27,40.05794906616211,66.78125,66.84375,66.5,66.71875,389400,0.0037576326914043,0.0052424891986779,1,0.0040999999999999,0.0026,-0.0043,0.0002,0.0007
1996-08-28,39.99234008789063,66.671875,67.0,66.65625,66.9375,227600,-0.0016378100140383,0.0052114837745211,1,0.0,0.0064,-0.0022,0.0002,0.0007
1996-08-29,39.59871673583984,66.015625,66.59375,65.625,66.59375,680200,-0.009842981017108,0.0061281776502919,1,-0.0095,0.0070999999999999,0.002,0.0002,-0.003
1996-08-30,39.186309814453125,65.328125,66.015625,65.125,66.0,1500900,-0.0104142011834319,0.0060015072827983,1,-0.0063,0.0074,-0.0004,0.0002,0.0002
1996-09-03,39.43937683105469,65.75,65.84375,64.375,64.46875,1782000,0.0064577852188472,0.0065769858641911,1,0.0015,-0.0038,-0.0001,0.0002,0.0033
1996-09-04,39.47684860229492,65.8125,66.75,65.484375,65.75,930200,0.0009505703422052,0.0066247421371386,1,0.0015,0.0021,0.0027,0.0002,-0.0006
1996-09-05,38.99885177612305,65.015625,65.765625,65.015625,65.5,616600,-0.0121082621082621,0.0074230355569411,1,-0.0098,0.002,0.0059,0.0002,0.0034
1996-09-06,39.55182647705078,65.9375,66.171875,65.140625,65.25,804900,0.0141792838260033,0.0083620384179805,1,0.0098999999999999,-0.0018,-0.0046,0.0002,0.0032
1996-09-09,40.020469665527344,66.71875,66.734375,66.078125,66.1875,719200,0.0118483412322274,0.009289088210253,1,0.0098,-0.0055,-0.0023,0.0002,0.0063
1996-09-10,40.00172424316406,66.6875,66.90625,66.375,66.625,669900,-0.0004683840749414,0.0091425283431093,1,0.0004,0.0007,-0.0012,0.0002,0.004
1996-09-11,40.226661682128906,67.0625,67.125,66.40625,66.5625,713500,0.0056232427366447,0.0092400685251221,1,0.0042,-0.0034,0.0006,0.0002,0.0014
1996-09-12,40.5078353881836,67.53125,67.734375,67.15625,67.25,713300,0.0069897483690586,0.0094235199249484,1,0.0062,-0.001,-0.0031,0.0002,0.0011
1996-09-13,41.12641143798828,68.5625,68.625,68.125,68.3125,2008800,0.0152707080055529,0.009463901356592,1,0.0129,-0.0058,-0.0069999999999999,0.0002,0.0044
1996-09-16,41.27638244628906,68.8125,69.15625,68.5625,68.65625,1220200,0.0036463081130355,0.0080510486799978,1,0.0048,-0.0027,-0.0002,0.0002,-0.004
1996-09-17,41.18263626098633,68.65625,68.984375,68.234375,68.875,604700,-0.0022706630336057,0.008371010392696,1,-0.0012,0.0019,-0.0040999999999999,0.0002,-0.0060999999999999
1996-09-18,41.07954406738281,68.484375,68.75,68.21875,68.5625,225500,-0.0025034137460172,0.0085958364402866,1,-0.0018,0.0018,-0.0009,0.0002,-0.0004
1996-09-19,41.2389030456543,68.75,68.796875,68.28125,68.375,410000,0.0038786219484372,0.0064920006179509,1,0.0018,-0.0017,-0.0046999999999999,0.0002,-0.0004
1996-09-20,41.38514709472656,68.640625,68.78125,68.375,68.59375,948400,-0.001590909090909,0.0060842332130823,1,0.005,-0.0006,-0.0014,0.0002,-0.0003
1996-09-23,41.3757438659668,68.625,68.75,68.15625,68.46875,466800,-0.0002276348736626,0.005536521557024,1,-0.002,-0.0017,0.0019,0.0002,0.0022
1996-09-24,41.36631774902344,68.609375,69.25,68.3125,68.5625,1269800,-0.0002276867030965,0.0055210673575271,1,-0.0003,0.003,-0.0026,0.0002,0.0042
1996-09-25,41.39458465576172,68.65625,68.9375,68.5,68.9375,1353300,0.0006832156684126,0.005466977811875,1,0.0015,0.0031,-0.0024,0.0002,-0.0002
1996-09-26,41.3757438659668,68.625,69.1875,68.390625,68.75,773200,-0.0004551661356395,0.0052705728414241,1,0.002,0.0025,-0.0044,0.0002,0.0024
1996-09-27,41.41341781616211,68.6875,68.71875,68.375,68.71875,407600,0.0009107468123861,0.0022000129531672,1,0.0007,0.0007,0.0004,0.0002,0.0045
1996-09-30,41.3757438659668,68.625,69.0625,68.578125,68.78125,578200,-0.0009099181073702,0.0018468227393812,1,0.002,0.0002,0.0009,0.0002,0.0001
1996-10-01,41.60184097290039,69.0,69.046875,68.4375,68.703125,561400,0.0054644808743169,0.0024407415647705,1,0.0002,-0.0060999999999999,0.0067,0.0002,0.0
1996-10-02,41.88446044921875,69.46875,69.59375,69.15625,69.25,609000,0.0067934782608696,0.0028966953697611,1,0.0073,0.0003,-0.0008,0.0002,0.0034
1996-10-03,41.84679412841797,69.40625,69.53125,69.203125,69.5,342200,-0.0008996851102114,0.0028418388823835,1,-0.0018,0.0002,0.0009,0.0002,0.005
1996-10-04,42.41204452514648,70.34375,70.34375,69.5,69.6875,754100,0.0135074290859973,0.004725788460443,1,0.011,-0.0079,-0.0005,0.0002,0.0040999999999999
1996-10-07,42.45911407470703,70.421875,70.625,70.25,70.3125,235100,0.0011106175033317,0.0046595844023642,1,0.0018,-0.0033,0.0012,0.0002,0.0007
1996-10-08,42.289546966552734,70.140625,70.6875,70.015625,70.453125,386200,-0.0039937874417572,0.0050492295581843,1,-0.0044,0.0005,0.0025,0.0002,-0.0012
1996-10-09,41.95983123779297,69.59375,70.375,69.515625,70.25,528800,-0.0077968367119626,0.0059652326847377,1,-0.0051,0.0033,0.001,0.0002,-0.0042
1996-10-10,41.87504959106445,69.453125,69.859375,69.375,69.59375,1562200,-0.0020206555904804,0.0060386354739108,1,-0.0024,0.0039,-0.0004,0.0002,0.0014
1996-10-11,42.39318084716797,70.3125,70.3125,69.71875,69.71875,331300,0.0123734533183352,0.0069875192723702,1,0.0069,-0.0038,-0.0015,0.0002,0.0032
1996-10-14,42.44970703125,70.40625,70.6875,70.296875,70.3125,201600,0.0013333333333334,0.0069063133104719,1,0.0044,-0.0017,-0.0026,0.0002,0.0034
1996-10-15,42.39318084716797,70.3125,71.125,69.953125,71.125,776900,-0.0013315579227696,0.006926066235945,1,-0.0017,0.0013,0.0012,0.0002,0.0049
1996-10-16,42.60043716430664,70.65625,70.65625,69.9375,70.5,590100,0.0048888888888889,0.0068018542574403,1,0.0009,-0.0026,0.0005,0.0002,-0.0037
1996-10-17,42.713497161865234,70.84375,71.03125,70.546875,70.875,792500,0.0026536930561698,0.0067425171938192,1,0.0024,-0.0046,0.0048,0.0002,0.003
1996-10-18,42.93958282470703,71.21875,71.3125,70.71875,70.875,695800,0.0052933392148213,0.0055978391041748,1,0.0034999999999999,-0.005,0.0026,0.0002,0.0019
1996-10-21,42.8830680847168,71.125,71.625,70.9375,71.28125,879200,-0.0013163668275559,0.0056569043391088,1,-0.0027,-0.0045,0.0079,0.0002,0.0019
1996-10-22,42.58160018920898,70.625,71.078125,70.59375,71.0625,848900,-0.0070298769771528,0.00602471790316,1,-0.0067,-0.0043,0.0056,0.0002,-0.0008
1996-10-23,42.72291564941406,70.859375,70.890625,70.1875,70.46875,735900,0.0033185840707965,0.0052585921013504,1,-0.0003,-0.0014,0.0005,0.0002,0.0025
1996-10-24,42.35549545288086,70.25,70.984375,70.21875,70.859375,379300,-0.0085997794928335,0.0061311490401849,1,-0.0049,0.0056999999999999,0.0024,0.0002,0.0049
1996-10-25,42.39318084716797,70.3125,70.5625,70.125,70.234375,568300,0.0008896797153024,0.0047072676254683,1,-0.0021,0.0011,0.0049,0.0002,-0.0018
1996-10-28,42.11056900024414,69.84375,70.734375,69.8125,70.375,975400,-0.0066666666666667,0.005119156641057,1,-0.0062,-0.0044,0.0062,0.0002,-0.0018
1996-10-29,42.44970703125,70.40625,70.578125,69.703125,70.0625,815900,0.0080536912751678,0.0058210470680924,1,0.0025,-0.011,0.0078,0.0002,0.0017
1996-10-30,42.30839920043945,70.171875,70.625,70.09375,70.625,495400,-0.0033288948069241,0.005655178529283,1,-0.0003,-0.0009,0.0018,0.0002,0.0018
1996-10-31,42.713497161865234,70.84375,70.875,70.1875,70.265625,726300,0.0095747049654866,0.0064720898475123,1,0.0062,0.0011,-0.0036,0.0002,0.0034999999999999
1996-11-01,42.56276321411133,70.59375,71.15625,70.265625,70.984375,821300,-0.0035288928098808,0.0062714027919877,1,-0.0018,-0.0032,0.0022,0.0002,-0.0036
1996-11-04,42.84539031982422,71.0625,71.0625,70.53125,70.6875,1608400,0.0066401062416998,0.0066977693392105,1,0.0027,-0.0044,0.0046999999999999,0.0002,0.0002
1996-11-05,43.09032440185547,71.46875,71.796875,71.28125,71.296875,764000,0.0057167985927879,0.0064332698373323,1,0.0086,-0.0096,-0.0011,0.0002,0.0022
1996-11-06,43.91933441162109,72.84375,72.875,71.53125,71.59375,1665000,0.0192391779623961,0.0086141930743379,1,0.0139,-0.006,-0.0055,0.0002,0.0036
1996-11-07,44.02295303344727,73.015625,73.296875,72.53125,72.625,1446300,0.0023595023595024,0.0076455467337113,1,0.0040999999999999,0.0023,-0.0051,0.0002,-0.0009
1996-11-08,44.26786422729492,73.421875,73.4375,72.75,73.03125,1355700,0.0055638775946929,0.0075840372935888,1,0.0034,-0.0026,-0.001,0.0002,-0.0011
1996-11-11,44.22078323364258,73.34375,73.515625,73.21875,73.25,655900,-0.0010640561821664,0.0068501942617025,1,0.0016,0.0013,-0.0001,0.0002,-0.0037
1996-11-12,44.08892440795898,73.125,73.59375,73.015625,73.546875,719900,-0.0029825308904984,0.0071711925879032,1,-0.0023,0.0017,0.0033,0.0002,-0.0084
1996-11-13,44.2867431640625,73.453125,73.5625,73.015625,73.203125,481900,0.0044871794871794,0.0067171365729539,1,0.0019,-0.0004,-0.0023,0.0002,0.0002
1996-11-14,44.57878875732422,73.9375,73.9375,73.15625,73.1875,558800,0.0065943416294405,0.00653558008551,1,0.006,-0.0034,0.0005,0.0002,-0.0009
1996-11-15,44.63530731201172,74.03125,74.5,73.71875,74.125,2250900,0.0012679628064242,0.0060553052976928,1,0.0006,-0.0039,0.0029,0.0002,0.0005
1996-11-18,44.64472579956055,74.046875,74.25,73.734375,74.171875,1518200,0.0002110595187843,0.006176219700799,1,-0.0017,-0.0027,0.0078,0.0002,-0.0019
1996-11-19,44.96501541137695,74.578125,74.59375,74.03125,74.140625,1029300,0.0071745093901667,0.0062345152094394,1,0.0054,-0.0056999999999999,0.0052,0.0002,0.0046
1996-11-20,45.04039764404297,74.703125,75.015625,74.3125,74.5625,730000,0.0016760946993505,0.0033691240836281,1,0.002,-0.0011,0.0011,0.0002,-0.0001
1996-11-21,44.97446823120117,74.59375,74.84375,74.375,74.796875,653000,-0.0014641288433382,0.0035995637351314,1,-0.002,0.0005,0.0021,0.0002,-0.0065
1996-11-22,45.32301330566406,75.171875,75.25,74.703125,74.703125,965100,0.007750314201927,0.0038852748695044,1,0.0075,-0.001,-0.0013,0.0002,-0.0027
1996-11-25,45.89768981933594,76.125,76.15625,75.078125,75.25,2058800,0.0126792766576595,0.0048487587669089,1,0.0098999999999999,-0.0058,0.0014,0.0002,0.0034
1996-11-26,45.74694442749024,75.875,76.6875,75.46875,76.28125,2861800,-0.0032840722495894,0.0048959152337632,1,-0.0019,-0.0007,0.0007,0.0002,-0.0023
1996-11-27,45.66216659545898,75.734375,76.1875,75.640625,76.0625,872000,-0.0018533772652389,0.0051859564948219,1,0.0002,0.0037,-0.0006,0.0002,-0.0008
1996-11-29,45.83171844482422,76.015625,76.21875,75.859375,76.0,1073400,0.0037136373014234,0.0050468988313444,1,0.0027,0.0024,-0.0015,0.0002,0.0
1996-12-02,45.850563049316406,76.046875,76.125,75.390625,75.921875,1350600,0.0004110996916752,0.005082703959651,1,0.0006,0.0022,-0.0018,0.0002,-0.0034999999999999
1996-12-03,45.06864547729492,74.75,76.578125,74.75,76.0625,1777800,-0.0170536264639408,0.0080743673915365,0,-0.0074,0.015,-0.0007,0.0002,-0.0031
1996-12-04,45.19111633300781,74.953125,75.0625,74.09375,74.875,2365100,0.0027173913043478,0.0078129085231898,0,-0.0033,0.0034999999999999,0.0005,0.0002,-0.0064
1996-12-05,45.06864547729492,74.75,75.140625,74.53125,74.84375,1697700,-0.002710027100271,0.0078643203343887,0,-0.0008,0.0048,-0.0014,0.0002,-0.003
1996-12-06,44.80487823486328,74.3125,74.75,72.65625,73.25,3401800,-0.0058528428093646,0.0080802192364917,0,-0.0074,-0.0040999999999999,0.0036,0.0002,0.0016
1996-12-09,45.46433639526367,75.40625,75.421875,74.578125,74.6875,1864600,0.0147182506307821,0.0090931389927988,0,0.0138,0.0012,-0.0066,0.0002,0.0040999999999999
1996-12-10,45.24765396118164,75.046875,75.671875,74.96875,75.5625,1331600,-0.0047658516369664,0.0080818339255244,0,-0.0029,0.0052,0.0046999999999999,0.0002,-0.003
1996-12-11,44.83314895629883,74.359375,74.625,73.3125,73.625,1847900,-0.0091609410784926,0.0084401209455069,0,-0.0091,-0.0001,0.0005,0.0002,0.001
1996-12-12,44.08892440795898,73.125,74.875,72.9375,74.78125,2540200,-0.0166001260769068,0.0096205748442129,0,-0.013,0.012,-0.0001,0.0002,-0.0062
1996-12-13,44.20195388793945,73.3125,73.578125,72.40625,73.0625,1678300,0.0025641025641025,0.009531815961085,0,-0.003,-0.0048,0.0045,0.0002,-0.0009
1996-12-16,43.63670349121094,72.375,73.6875,72.0625,73.5,1831100,-0.0127877237851662,0.0098280214061701,0,-0.0112,0.0009,0.0079,0.0002,-0.0008
1996-12-17,43.98527145385742,72.953125,73.28125,71.875,72.15625,2023200,0.0079879101899826,0.0095722177983574,0,0.0046999999999999,-0.0087,0.003,0.0002,0.0066
1996-12-18,44.33384704589844,73.53125,73.765625,73.265625,73.375,1666800,0.0079246091240094,0.0100123802441716,0,0.0083,0.0009,-0.0046,0.0002,0.006
1996-12-19,45.24765396118164,75.046875,75.125,73.890625,74.1875,2269300,0.0206119847003825,0.0122587438923077,0,0.0156,-0.0111,-0.0009,0.0002,0.0074
1996-12-20,45.346954345703125,74.84375,75.71875,74.75,75.125,1543200,-0.0027066416822818,0.0121181783517131,0,0.0029,-0.0025,0.0052,0.0002,0.0006
1996-12-23,45.23335647583008,74.65625,75.203125,74.328125,75.09375,1263700,-0.0025052192066805,0.0110978254404815,0,-0.0037,-0.001,0.0017,0.0002,-0.0003
1996-12-24,45.56468200683594,75.203125,75.203125,74.796875,74.84375,633000,0.0073252406864796,0.0112921055020306,0,0.0048,-0.004,-0.0011,0.0002,-0.0002
1996-12-26,45.91495132446289,75.78125,75.828125,75.375,75.4375,1384300,0.0076875129856637,0.0109820679380496,0,0.0058,-0.0022,-0.0006,0.0002,-0.0008
1996-12-27,45.97178268432617,75.875,76.03125,75.5,75.78125,410400,0.0012371134020618,0.0088821342522127,0,0.0017,0.0017,-0.0014,0.0002,-0.004
1996-12-30,45.57415008544922,75.21875,76.125,75.15625,76.125,694100,-0.0086490939044481,0.0097149773567544,0,-0.0026,0.0011,0.0038,0.0002,0.0062
1996-12-31,44.74106597900391,73.84375,75.375,73.84375,75.28125,1378100,-0.0182800166181968,0.010779309687369,0,-0.0102,0.021,-0.0036,0.0002,-0.0022
1997-01-02,44.85465621948242,74.03125,74.375,72.75,74.375,2031900,0.0025391451544647,0.0105824729846708,0,-0.0075,0.0012,-0.0009,0.0002,-0.0132
1997-01-03,45.4984245300293,75.09375,75.125,74.078125,74.375,2123200,0.0143520472773321,0.0111924060832672,0,0.0139,-0.0033,-0.0069,0.0002,0.0045
1997-01-06,45.10079574584961,74.4375,75.4375,74.3125,75.09375,1374100,-0.0087390761548065,0.0095432704595336,0,0.0002,0.0018,-0.0012,0.0002,0.0051
1997-01-07,45.64988327026367,75.34375,75.46875,74.125,74.4375,939000,0.0121746431570108,0.0103357528332521,0,0.0072,-0.0001,-0.0055,0.0002,0.0022
1997-01-08,45.25226593017578,74.6875,75.78125,74.6875,75.75,1802200,-0.0087100788054749,0.0107292579772212,0,-0.0044,0.0044,0.0065,0.0002,0.0012
1997-01-09,45.63094711303711,75.3125,75.875,74.9375,75.0625,1415700,0.0083682008368199,0.0108121130954253,0,0.0073,-0.004,-0.0011,0.0002,0.0022
1997-01-10,46.12323760986328,76.125,76.25,74.25,74.25,2369500,0.0107883817427385,0.0110916269814974,0,0.005,-0.0014,-0.0044,0.0002,0.0037
1997-01-13,46.05694961547852,76.015625,76.5,75.640625,76.5,1364600,-0.0014367816091953,0.0111043233654906,0,-0.0006,0.0001,0.0038,0.0002,0.0016
1997-01-14,46.63444900512695,76.96875,77.390625,76.5,76.6875,2111200,0.0125385405960944,0.0112401525607153,0,0.0112,-0.009,0.0018,0.0002,0.0031
1997-01-15,46.52085876464844,76.78125,77.203125,76.375,76.71875,1583900,-0.0024360535931789,0.0088755207685716,1,-0.0023,0.0005,0.0043,0.0002,-0.0036
1997-01-16,46.7101936340332,77.09375,77.296875,76.5,77.03125,1308400,0.0040700040700041,0.0088617909087388,1,0.0025,-0.002,-0.0037,0.0002,0.0051
1997-01-17,46.99421310424805,77.5625,77.75,77.109375,77.203125,1604000,0.006080259424402,0.0081561621796014,1,0.0072,-0.0033,-0.0012,0.0002,0.0022
1997-01-20,47.05099487304688,77.65625,78.09375,77.46875,77.75,1889900,0.0012087026591458,0.0070619948393491,1,0.0026,0.0027,-0.0044,0.0002,0.001
1997-01-21,47.42965316772461,78.28125,78.546875,77.109375,77.375,2785800,0.0080482897384306,0.0066574155498618,1,0.0058,-0.0046,-0.0037,0.0002,0.0034999999999999
1997-01-22,47.770503997802734,78.84375,78.84375,77.875,78.3125,1201600,0.0071856287425149,0.0050214234559464,1,0.0044,-0.0045,0.001,0.0002,0.0015
1997-01-23,47.10778427124024,77.75,79.6875,76.90625,79.0625,2601100,-0.0138723741577486,0.0077597884355381,0,-0.0085,0.009,0.0043,0.0002,-0.0039
1997-01-24,46.50192260742188,76.75,77.90625,76.75,77.875,2176000,-0.0128617363344051,0.0087382793119864,0,-0.0097,0.0039,0.001,0.0002,-0.0046
1997-01-27,46.36938095092773,76.53125,77.234375,76.375,76.875,2108500,-0.0028501628664494,0.0087906940583296,0,-0.0072,0.0005,0.0038,0.0002,-0.0034999999999999
1997-01-28,46.50192260742188,76.75,77.84375,76.0,77.625,4376000,0.0028583095140872,0.0078233154294627,0,0.0001,0.0039,-0.0016,0.0002,-0.0007
1997-01-29,46.95634078979492,77.5,77.5,76.59375,76.875,1122700,0.009771986970684,0.0083783115580937,0,0.0068,-0.0074,-0.0006,0.0002,0.0052
1997-01-30,47.562232971191406,78.5,78.53125,77.40625,77.875,2126300,0.0129032258064516,0.0091703758654876,0,0.0121999999999999,-0.0070999999999999,-0.0033,0.0002,0.0034
1997-01-31,47.50541687011719,78.40625,79.40625,78.375,78.9375,3208100,-0.0011942675159235,0.0090854107005209,0,0.0031,-0.0005,-0.0023,0.0002,0.0021
1997-02-03,47.647438049316406,78.640625,78.890625,78.359375,78.71875,755000,0.0029892387405341,0.0091047740624523,0,-0.0002,0.0,0.0042,0.0002,0.0033
1997-02-04,47.940895080566406,79.125,79.203125,78.4375,78.75,654100,0.0061593483012118,0.0089677259543547,0,0.0012,-0.006,0.0038,0.0002,0.0008
1997-02-05,47.04156494140625,77.640625,79.46875,77.125,79.234375,2255400,-0.0187598736176934,0.0106160602967387,0,-0.0128,0.0040999999999999,0.0088,0.0002,-0.0008
1997-02-06,47.35393142700195,78.15625,78.203125,77.40625,77.78125,2483100,0.0066411752867781,0.0099154179014369,0,0.0024,-0.0027,0.0002,0.0002,-0.002
1997-02-07,47.99770736694336,79.21875,79.25,77.78125,78.8125,2321000,0.0135945621751298,0.0094533941397071,0,0.0097,-0.008,0.0,0.0002,0.0036
1997-02-10,47.54327392578125,78.46875,79.53125,78.421875,79.25,1670000,-0.0094674556213018,0.0101320795326049,0,-0.0065,-0.0012,0.0079,0.0002,-0.0113
1997-02-11,48.09236907958984,79.375,79.375,78.125,78.78125,1664300,0.0115491835921943,0.0105265535159993,0,0.0032,-0.009,0.0040999999999999,0.0002,0.0005
1997-02-12,48.77398300170898,80.5,80.640625,79.265625,79.375,2675400,0.0141732283464566,0.0109068448596393,0,0.0152,-0.0070999999999999,-0.0077,0.0002,0.0033
1997-02-13,49.304161071777344,81.375,81.5625,80.6875,80.8125,1104800,0.0108695652173913,0.0107371067125701,0,0.0101,-0.0055,0.0024,0.0002,0.0025
1997-02-14,49.19052505493164,81.1875,81.46875,80.90625,81.1875,1112900,-0.0023041474654378,0.0107983694711212,0,-0.0022,0.0029,0.0037,0.0002,-0.0014
1997-02-18,49.60709381103516,81.875,81.9375,80.75,81.34375,833100,0.0084680523479598,0.0109055263957898,0,0.0070999999999999,-0.0056,0.0037,0.0002,0.0022
1997-02-19,49.2757682800293,81.328125,82.0,81.15625,81.65625,648100,-0.006679389312977,0.0113805363914514,0,-0.0031,0.0036,0.0036,0.0002,-0.0008
1997-02-20,48.67932891845703,80.34375,81.359375,80.15625,81.03125,1193900,-0.0121037463976945,0.010101702595935,0,-0.0116999999999999,0.0040999999999999,0.0036,0.0002,-0.0081999999999999
1997-02-21,48.69827651977539,80.375,80.765625,80.140625,80.40625,1844400,0.0003889537145078,0.0100773581608889,0,-0.0026,0.0,0.0058,0.0002,-0.0027
1997-02-24,49.2757682800293,81.328125,81.375,79.96875,79.96875,787300,0.0118584758942457,0.009884781023973,0,0.0085,-0.0081,0.0006,0.0002,0.0009
1997-02-25,49.3135871887207,81.390625,81.53125,80.875,81.40625,1653900,0.0007684918347743,0.0089758476966587,0,0.0024,-0.0023,0.0027,0.0002,-0.0001
1997-02-26,48.83079528808594,80.59375,81.4375,79.625,81.3125,1597800,-0.0097907467844116,0.0094274747058091,0,-0.0075,0.0014,0.0018,0.0002,0.0
1997-02-27,48.10186004638672,79.390625,80.8125,79.375,80.8125,1813100,-0.0149282667700658,0.0095931624384175,0,-0.0127,0.0059,0.0076,0.0002,-0.0089
1997-02-28,47.9598388671875,79.15625,79.875,79.0625,79.25,2961200,-0.0029521747687463,0.0085799159830725,0,-0.0049,0.0007,-0.0001,0.0002,-0.0062
1997-03-03,48.28171920776367,79.6875,79.75,78.6875,78.75,1210400,0.0067114093959732,0.0090879619733731,0,0.0039,-0.0049,0.0018,0.0002,0.0051
1997-03-04,48.01662826538086,79.25,80.125,79.09375,79.90625,1478700,-0.0054901960784313,0.0083752146340416,0,-0.0029,0.006,0.0037,0.0002,0.0022
1997-03-05,48.83079528808594,80.59375,80.59375,79.453125,79.71875,1254800,0.0169558359621451,0.0103848919693496,0,0.0116999999999999,-0.0053,-0.0046,0.0002,0.0067
1997-03-06,48.54677963256836,80.125,80.90625,79.875,80.625,1528500,-0.0058162078324932,0.0098023806599659,0,-0.0031,0.001,0.0042,0.0002,0.0016
1997-03-07,48.9822883605957,80.84375,81.15625,80.25,80.4375,1859300,0.0089703588143525,0.0102288800253924,0,0.0067,-0.0058,0.0026,0.0002,0.0001
1997-03-10,49.49347686767578,81.6875,81.6875,80.546875,80.9375,1074900,0.010436799381523,0.0100640101561936,0,0.0085,-0.0048,0.0006,0.0002,0.0052
1997-03-11,49.22840118408203,81.25,81.796875,81.25,81.75,624600,-0.0053557765876052,0.0102299184589779,0,-0.0024,0.0043,0.0022,0.0002,-0.0017
1997-03-12,48.79289245605469,80.53125,81.34375,80.296875,81.3125,1055600,-0.0088461538461538,0.0101346787304657,0,-0.008,-0.0006,0.0066,0.0002,-0.0036
1997-03-13,48.03556060791016,79.28125,80.46875,79.0625,80.25,2514100,-0.015521924718665,0.0102328981777131,0,-0.0166,0.0069,-0.0007,0.0002,-0.0076
1997-03-14,48.28171920776367,79.6875,80.03125,79.25,79.640625,1642700,0.0051241623965312,0.0103004613703331,0,0.0031,-0.0038,-0.0018,0.0002,-0.0051
1997-03-17,48.41424560546875,79.90625,80.03125,78.4375,79.25,3013500,0.0027450980392156,0.0101187464746559,0,-0.0011,-0.0085,0.0054,0.0002,0.0024
1997-03-18,47.8935775756836,79.046875,80.109375,78.71875,80.0,1352500,-0.010754790770434,0.0105810332907991,0,-0.0077,0.0027,0.0022,0.0002,-0.0011
1997-03-19,47.73261260986328,78.78125,79.5,78.0625,78.84375,1510000,-0.0033603478948408,0.0087035139321176,0,-0.0065,-0.008,0.0102,0.0002,-0.0016
1997-03-20,47.48647689819336,78.375,79.0,77.875,78.75,1808200,-0.0051566838556128,0.0086758405250333,0,-0.002,0.0054,-0.0024,0.0002,0.0008
1997-03-21,47.70634078979492,78.4375,78.75,78.34375,78.6875,2810600,0.0007974481658692,0.0078557756962965,0,0.0009,-0.0034999999999999,0.0012,0.0002,0.0042
1997-03-24,48.371612548828125,79.53125,79.578125,78.09375,78.5,2145600,0.0139442231075697,0.0085678480493949,0,0.0046999999999999,-0.0148,0.0069,0.0002,0.0027
1997-03-25,47.89641952514648,78.75,79.96875,78.53125,79.34375,2125800,-0.0098231827111984,0.0088375003417489,0,-0.0008,0.004,-0.0021,0.0002,0.0025
1997-03-26,48.1054801940918,79.09375,79.65625,78.6875,79.0625,1335300,0.0043650793650793,0.008868029453987,0,0.0023,0.0056,-0.0095,0.0002,0.0003
1997-03-27,46.83205032348633,77.0,79.375,76.15625,79.375,2898500,-0.0264717502963255,0.011140407280539,0,-0.019,0.0125,0.0001,0.0002,-0.0031
